Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
Te A Me MASALA 25's,PCS,36.00,3490.56,0.00,0.00,0.00,0.00,0.00,0.00,37.00,3612.18,51.00,5718.84,28.00,3074.34,24.00,2633.12,149.00,16375.94,48.00,5266.32,24.00,2633.16,48.00,5266.32,445.00,48070.78
Te A Me ORANGE GINGER 25's,PCS,18.00,2790.00,51.00,7888.58,0.00,0.00,8.00,1238.58,32.00,5885.52,6.00,983.66,19.00,3101.39,11.00,1812.33,9.00,1468.72,0.00,0.00,64.00,10600.00,19.00,3087.93,237.00,38856.71
Te A Me PEPPERMINT 25's,PCS,36.00,5341.98,27.00,4165.70,12.00,1851.42,-11.00,-1617.32,0.00,0.00,0.00,0.00,0.00,0.00,2.00,311.44,0.00,0.00,0.00,0.00,10.00,1557.20,0.00,0.00,76.00,11610.42
Te A Me STRAWBERRY CREAM 25's,PCS,18.00,2790.00,63.00,9740.00,0.00,0.00,-8.00,-1146.44,14.00,2579.32,8.00,1311.54,6.00,983.66,5.00,828.69,24.00,4360.56,8.00,1163.14,15.00,2126.05,5.00,695.97,158.00,25432.49
Te A Me TULSI  GREEN 10's,PCS,0.00,0.00,89.00,3681.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,3681.93
Te A Me TULSI GREEN 25's,PCS,105.00,10544.26,74.00,7610.37,57.00,5861.28,107.00,11064.88,501.00,54686.59,212.00,23872.26,231.00,25395.40,130.00,14500.66,399.00,44641.62,416.00,45809.61,67.00,7562.70,55.00,6078.48,2354.00,257628.11
Vasmol Jasmine Hair Oil -200ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1383.06,25.00,1428.82
Vasmol Jasmine Hair Oil -300ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1952.54,24.00,1952.54
Vasmol Jasmine Hair Oil -500ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1301.70,0.00,0.00,12.00,1301.70
Vasmol Shehnai Natural Heena -150gm,PCS,0.00,0.00,0.00,0.00,0.00,0.00,48.00,1195.94,36.00,897.00,24.00,598.08,27.00,672.70,0.00,0.00,36.00,897.12,12.00,373.80,23.00,716.22,0.00,0.00,206.00,5350.86
Vasmol Yogiraj Ayur Oil 200,PCS,0.00,0.00,12.00,944.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1028.58,0.00,0.00,24.00,1973.46
Vasmol Yogiraj Ayur Oil 300,PCS,12.00,1260.00,12.00,1305.36,0.00,0.00,12.00,1165.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1268.58,0.00,0.00,48.00,4999.44
Vasocare Herbal Skin Jelly. 25 ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,1628.58,52.00,1485.72,12.00,342.86,0.00,0.00,0.00,0.00,0.00,0.00,121.00,3457.16
Vasocare Petroleum Jelly. 50 ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,471.44,122.00,5514.34,122.00,5236.04,225.00,9949.78,0.00,0.00,0.00,0.00,480.00,21171.60
VICCO BODY Lotion 300ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,3440.00,0.00,0.00,20.00,3440.00,40.00,3440.00,80.00,10320.00
VICCO NARAYANI CREAM 30G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,4800.00,80.00,5440.00,0.00,0.00,6.00,408.00,0.00,0.00,20.00,1360.00,0.00,0.00,166.00,12008.00
VICCO NARAYANI SPRAY 45G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1632.00,2.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,1768.00
VICCO SKIN CRM TURMERIC  50G,PCS,500.00,65200.00,257.00,33512.80,442.00,58324.80,593.00,78351.20,766.00,106601.84,324.00,45573.04,742.00,104155.68,228.00,31920.92,900.00,126022.86,562.00,79243.66,764.00,106834.76,668.00,94593.84,6746.00,930335.40
VICCO SKIN CRM TURMERIC 15G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.00,20874.52,210.00,10248.00,42.00,2049.60,60.00,2928.00,6.00,292.80,6.00,292.80,36.00,1756.80,562.00,38442.52
VICCO SKIN CRM TURMERIC 30G,PCS,854.00,76585.12,228.00,20064.00,556.00,49286.28,360.00,32038.28,1136.00,102633.14,130.00,11856.00,314.00,29261.72,486.00,45435.42,302.00,28133.72,636.00,59633.14,1030.00,95157.72,266.00,24845.72,6298.00,574930.26
VICCO SKIN CRM TURMERIC 70G,PCS,104.00,17056.00,185.00,30340.00,86.00,14104.00,438.00,72424.00,272.00,46256.00,118.00,20296.00,164.00,28208.00,277.00,47644.00,166.00,28552.00,222.00,38184.00,178.00,30616.00,152.00,26144.00,2362.00,399824.00
VICCO SKIN CRM WSO 15G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,10656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,3196.80,468.00,13852.80
VICCO SKIN CRM WSO CRM 30G,PCS,276.00,13689.60,190.00,9424.00,510.00,25508.58,476.00,23739.20,1112.00,58715.44,402.00,21349.72,288.00,14976.00,288.00,14981.60,436.00,23117.72,246.00,13014.86,508.00,26484.57,436.00,22672.00,5168.00,267673.29
VICCO SKIN CRM WSO CRM 60G,PCS,0.00,0.00,0.00,0.00,54.00,5400.00,0.00,0.00,0.00,0.00,114.00,10670.40,102.00,9547.20,52.00,4867.20,0.00,0.00,90.00,9000.00,31.00,3093.60,90.00,9000.00,533.00,51578.40
VICCO SUGAR FREE TOOTHPASTE 100,PCS,90.00,5208.00,30.00,1728.00,15.00,864.00,21.00,1209.60,126.00,7257.60,102.00,5875.20,138.00,7948.80,36.00,2073.60,96.00,5529.60,162.00,9331.20,66.00,3801.60,108.00,6220.80,990.00,57048.00
VICCO TC Oilbase Lotion 100G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1280.00,0.00,0.00,30.00,1920.00,0.00,0.00,50.00,3200.00
VICCO Tur (S)Shaving Cream Foam Base 70g,PCS,0.00,0.00,0.00,0.00,60.00,4320.00,0.00,0.00,0.00,0.00,60.00,4320.00,18.00,1296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,9936.00
VICCO Tur Shaving Cream Foam Base 70g,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,768.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,384.00,30.00,1920.00,0.00,0.00,48.00,3072.00
VICCO TURMERIC CREAM FOAM BASE 30g 40/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,640.00,0.00,0.00,204.00,6528.00,24.00,768.00,0.00,0.00,0.00,0.00,44.00,1408.00,52.00,1664.00,344.00,11008.00
VICCO TURMERIC CREAM FOAM BASE 70g,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1280.00,0.00,0.00,20.00,1280.00,18.00,1190.40,58.00,3750.40
VICCO VAJRADANTI PASTE 100,PCS,120.00,5760.00,258.00,12384.00,60.00,2880.00,120.00,5760.00,276.00,13248.00,42.00,2016.00,130.00,6240.00,57.00,2736.00,0.00,0.00,6.00,288.00,0.00,0.00,0.00,0.00,1069.00,51312.00
VICCO VAJRADANTI PASTE 100 65,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,7436.00,120.00,6240.00,180.00,9360.00,264.00,13289.14,105.00,5460.00,812.00,41785.14
VICCO VAJRADANTI PASTE 150,PCS,111.00,7370.40,612.00,40636.80,954.00,63345.60,120.00,7968.00,360.00,23904.00,40.00,2656.00,126.00,8366.40,339.00,21295.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2662.00,175542.52
VICCO VAJRADANTI PASTE 150g 88/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,42240.00,1380.00,97152.00,720.00,50688.00,900.00,63360.00,672.00,47308.80,846.00,59558.40,181.00,12838.40,5299.00,373145.60
VICCO VAJRADANTI PASTE 200,PCS,125.00,10000.00,200.00,16000.00,144.00,11520.00,145.00,11300.00,312.00,24960.00,0.00,0.00,198.00,17424.00,115.00,10120.00,132.00,11616.00,235.00,20680.00,0.00,0.00,194.00,17039.24,1800.00,150659.24
VICCO VAJRADANTI PASTE 50G,PCS,51.00,1509.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,266.40,198.00,5544.00,24.00,672.00,0.00,0.00,48.00,1344.00,0.00,0.00,0.00,0.00,330.00,9336.00
VICCO VAJRADANTI POWDER 100G,PCS,30.00,1920.00,12.00,768.00,24.00,1536.00,6.00,384.00,84.00,5376.00,21.00,1344.00,12.00,816.00,36.00,2448.00,12.00,816.00,0.00,0.00,0.00,0.00,50.00,3400.00,287.00,18808.00
VICCO VAJRADANTI POWDER 50G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,1504.00,114.00,4286.40,18.00,676.80,12.00,576.00,0.00,0.00,12.00,451.20,30.00,1156.80,226.00,8651.20
Visibility & Promotions,N.A.,0.00,0.00,0.00,0.00,0.00,15000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166216.00,0.00,0.00,0.00,183648.00,0.00,0.00,0.00,364864.00
WOODWARDS GRIPE WATER 130ML,PCS,0.00,0.00,0.00,0.00,24.00,625.30,120.00,3085.00,36.00,896.78,42.00,1047.32,30.00,750.00,24.00,594.64,21.00,531.42,339.00,8768.02,63.00,1569.64,857.00,22245.18,1556.00,40113.30
WOODWARDS GRIPE WATER 200ML,PCS,0.00,0.00,0.00,0.00,12.00,429.96,98.00,3624.37,15.00,563.76,30.00,1145.20,42.00,1614.64,40.00,1531.80,30.00,1155.00,159.00,6203.80,864.00,33729.18,735.00,28710.18,2025.00,78707.89
Zandu Balm 25ml,PCS,53.00,3667.66,112.00,7664.46,53.00,3630.36,168.00,11474.58,140.00,9527.14,204.00,13910.70,331.00,22607.47,181.00,12346.62,121.00,8251.46,217.00,14759.24,114.00,7759.56,0.00,0.00,1694.00,115599.25
Zandu Balm 8ml,PCS,212.00,5519.04,416.00,10777.85,366.00,9674.12,536.00,14220.21,677.00,18047.63,374.00,9441.26,786.00,19772.50,349.00,8782.50,360.00,9026.24,349.00,8772.48,80.00,2021.24,0.00,0.00,4505.00,116055.07
Zandu Balm 8ml Ultra Power,Pcs.,191.00,5498.56,201.00,5772.86,32.00,960.00,260.00,7504.30,353.00,10180.00,191.00,5549.98,406.00,11785.74,217.00,6235.70,348.00,9967.08,123.00,3521.44,105.00,3004.28,39.00,1114.28,2466.00,71094.22
Zandu Chyavanprashad  450g,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,24709.28,81.00,11282.12,64.00,8942.14,0.00,0.00,0.00,0.00,320.00,44933.54
Zandu Chyavanprashad  900g,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,23194.30,81.00,19092.86,16.00,3771.20,0.00,0.00,0.00,0.00,193.00,46058.36
Zandu Honey 100gm,Pcs.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,685.72,0.00,0.00,24.00,1371.42,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2057.14
Zandu Honey 250gm,Pcs.,125.00,16237.84,49.00,6191.44,79.00,10226.86,0.00,0.00,632.00,82468.58,24.00,3017.16,164.00,20617.62,218.00,27474.30,409.00,52554.74,285.00,36752.58,0.00,0.00,0.00,0.00,1985.00,255541.12
Zandu Honey 500gm,Pcs.,108.00,23300.12,16.00,3332.58,101.00,20993.12,99.00,20890.26,133.00,27935.98,121.00,25806.86,183.00,38478.78,467.00,97219.66,361.00,74848.80,351.00,74859.30,0.00,0.00,0.00,0.00,1940.00,407665.46
Zandu Immu Ayu I Jellly Mango -48,Box,0.00,0.00,6.00,210.00,3.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,1365.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,1680.00
Zandu Immu Ayu I Jelly Mango -24,Box,0.00,0.00,0.00,0.00,3.00,426.42,0.00,0.00,1.00,142.14,0.00,0.00,0.00,0.00,0.00,0.00,11.00,1563.58,0.00,0.00,0.00,0.00,0.00,0.00,15.00,2132.14
Zandu Immu Ayu I Jelly Orange -24,Box,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1421.42,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1421.42
Zandu Immu Ayu I Jelly Strawberry -24,Box,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,2416.42,0.00,0.00,0.00,0.00,0.00,0.00,17.00,2416.42
Zandu Kesari Jivan 450 gm,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,4232.14,30.00,8464.30,207.00,58403.58,177.00,51081.96,77.00,22641.98,36.00,10157.06,0.00,0.00,542.00,154981.02
Zandu Kesari Jivan 900 gm,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,7446.42,40.00,20105.38,175.00,87917.50,118.00,59472.12,73.00,37654.08,1.00,521.24,0.00,0.00,422.00,213116.74
Zandu Kesari Jivan Diabetic 450 gm,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,26145.00,84.00,24900.06,12.00,3601.58,14.00,4150.02,27.00,8003.58,224.00,66800.24
Zandu Kesari Jivan Diabetic 900 gm,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,17311.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,17311.42
Zandu Lalima B&S P'Fier 200ml,Pcs.,12.00,728.58,12.00,728.58,0.00,0.00,0.00,0.00,0.00,0.00,12.00,728.58,0.00,0.00,20.00,1214.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,3400.02
Zandu Lalima B&S P'Fier 500ml,Pcs.,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1542.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,385.72,0.00,0.00,12.00,1542.86,0.00,0.00,27.00,3471.44
Zandu Nityam Churan 100gm,Pcs.,0.00,0.00,72.00,3342.84,0.00,0.00,0.00,0.00,0.00,0.00,54.00,2892.86,162.00,8678.56,0.00,0.00,4.00,214.28,0.00,0.00,0.00,0.00,0.00,0.00,292.00,15128.54
Zandu Nityam Churan 50gm,Pcs.,48.00,1433.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,325.72,12.00,325.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,2084.58
Zandu Pain Relief Gel 15ml,PCS,24.00,857.16,0.00,0.00,3.00,107.14,0.00,0.00,0.00,0.00,-15.00,-535.72,0.00,0.00,0.00,0.00,253.00,9035.72,0.00,0.00,0.00,0.00,0.00,0.00,265.00,9464.30
Zandu Pain Relief Gel 30ml,PCS,3.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,4480.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,4690.00
Zandu Pancharishta Digestive Tonic 200ML,PCS,42.00,1767.84,31.00,1217.84,0.00,0.00,27.00,1060.70,18.00,707.14,97.00,3810.72,24.00,942.86,36.00,1414.28,35.00,1417.86,32.00,1264.30,0.00,0.00,0.00,0.00,342.00,13603.54
Zandu Pancharishta Digestive Tonic 450ML,PCS,57.00,4682.14,47.00,3860.72,41.00,3367.86,0.00,0.00,0.00,0.00,63.00,5175.02,38.00,3099.98,55.00,4517.86,35.00,2960.74,44.00,4100.56,24.00,2057.14,29.00,2485.72,433.00,36307.74
Zandu Roll-On 9ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,12.00,428.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,428.58
Zandu Sonachandi Chyawanprash  Plus 450g,PCS,32.00,3764.30,0.00,0.00,0.00,0.00,0.00,0.00,4.00,442.86,12.00,1328.56,40.00,4857.15,284.00,34485.72,189.00,23326.41,79.00,9957.14,25.00,3035.73,0.00,0.00,665.00,81197.87
Zandu Sonachandi Chyawanprash  Plus 900g,PCS,3.00,600.00,0.00,0.00,0.00,0.00,16.00,3200.00,0.00,0.00,0.00,0.00,31.00,6532.14,155.00,32660.74,214.00,45429.84,71.00,15255.58,0.00,0.00,0.00,0.00,490.00,103678.30
Zandu Spray Pain Relief 48ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,642.86,1.00,71.42,0.00,0.00,0.00,0.00,0.00,0.00,10.00,714.28
Zandu Striveda Lactation Supple 210g-24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,37500.00,0.00,0.00,0.00,0.00,240.00,37500.00
Zandu Vigorex 20 Capsule-24,PCS,0.00,0.00,0.00,0.00,1.00,242.86,1.00,242.86,0.00,0.00,0.00,0.00,22.00,5971.46,6.00,1628.56,6.00,1628.58,0.00,0.00,9.00,2442.87,4.00,1085.72,49.00,13242.91
Zandu Vigorex Capsule-36,PCS,3.00,427.50,11.00,1567.50,3.00,427.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,2285.72,0.00,0.00,0.00,0.00,0.00,0.00,33.00,4708.22
